"id","url","name","answers","rightAnswer","description","ask"
"7019ac15-519c-4d78-8ca6-f05c219f55c2",matematica-165-2016,Matemática e suas Tecnologias - QUESTÃO 165 - 2016,"{""a"": ""3 e C."", ""b"": ""4 e C."", ""c"": ""4 e D."", ""d"": ""4 e E."", ""e"": ""5 e C.""}",c,"Uma família resolveu comprar um imóvel num bairro cujas ruas estão representadas na ﬁgura. As ruas com nomes de letras são paralelas entre si e perpendiculares às ruas identiﬁcadas com números. Todos os quarteirões são quadrados, com as mesmas medidas, e todas as ruas têm a mesma largura, permitindo caminhar somente nas direções vertical e horizontal. Desconsidere a largura das ruas. <br /><img src='https://enemapi.erikna.com/images/2016/165.png' /><br />A família pretende que esse imóvel tenha a mesma distância de percurso até o local de trabalho da mãe, localizado na rua 6 com a rua E, o consultório do pai, na rua 2 com a rua E, e a escola das crianças, na rua 4 com a rua A.","Com base nesses dados, o imóvel que atende as pretensões da família deverá ser localizado no encontro das ruas"
"70873fac-b4c2-4585-93ad-91da316e0c52",naturais-106-2022,Ciências Naturais e suas Tecnologias - QUESTÃO 106 - 2022,"{""a"": ""RB72"", ""b"": ""RB84"", ""c"": ""RB92"", ""d"": ""SP79"", ""e"": ""SP80""}",c,"O etanol é um combustível produzido a partir da ermentação da sacarose presente no caldo de cana-de-açúcar. Um dos atores que aeta a produção desse álcool é o grau de deterioração da sacarose, que se inicia após o corte, por causa da ação de microrganismos. Foram analisadas cinco amostras de diferentes tipos de cana-de- -açúcar e cada uma recebeu um código de identificação. No quadro são apresentados os dados de concentração de sacarose e de microrganismos presentes nessas amostras. <br /><img src='https://enemapi.erikna.com/images/2022/106.png' /><br />Pretende-se escolher o tipo de cana-de-açúcar que conterá o maior teor de sacarose 10 horas após o corte e que, consequentemente, produzirá a maior quantidade de etanol por ermentação. Considere que existe uma redução de aproximadamente 50% da concentração de sacarose nesse tempo, para cada 1,0 mg L-1 de microrganismos presentes na cana-de-açúcar. ",Qual tipo de cana-de-açúcar deve ser escolhido?
"70b0facc-0379-4177-923b-d80f15ca4e6b",matematica-170-2013,Matemática e suas Tecnologias - QUESTÃO 170  - 2013,"{""a"": ""Finlândia."", ""b"": ""Holanda."", ""c"": ""Israel."", ""d"": ""México."", ""e"": ""Rússia.""}",c,Uma falsa relação<br />O cruzamento da quantidade de horas estudadas com o desempenho no Programa Internacional de Avaliação de Estudantes (Pisa) mostra que mais tempo na escola não é garantia de nota acima da média.<br /><img src='https://enemapi.erikna.com/images/2013/170.png' />,"Dos países com notas abaixo da média nesse exame, aquele que apresenta maior quantidade de horas de estudo é"
"70ed2dca-afb2-4b43-a735-255278719dde",humanas-23-2014,Ciências Humanas e suas Tecnologias - QUESTÃO 23 - 2014,"{""a"": ""difundiu as teorias socialistas."", ""b"": ""acirrou as disputas territoriais."", ""c"": ""superou as crises econômicas."", ""d"": ""multiplicou os conflitos religiosos."", ""e"": ""conteve os sentimentos xenófobos.""}",b,"Três décadas — de 1884 a 1914 — separam o século XIX — que terminou com a corrida dos países europeus para a África e com o surgimento dos movimentos de unificação nacional na Europa — do século XX, que começou com a Primeira Guerra Mundial. É o período do Imperialismo, da quietude estagnante na Europa e dos acontecimentos empolgantes na Ásia e na África. ",O processo histórico citado contribuiu para a eclosão da Primeira Grande Guerra na medida em que
"70eff366-c5dc-4cb5-af44-78a7048e8175",humanas-75-2020,Ciências Humanas e suas Tecnologias - Questão 75 - 2020,"{""a"": "" asserção da cultura dos nativos."", ""b"": "" avanço dos estudos do ambiente."", ""c"": "" afirmação das formas de dominação."", ""d"": "" exatidão da demarcação das regiões."", ""e"": "" aprimoramento do conceito de fronteira.""}",c,Afirmar que a cartografia da época moderna integrou o processo de invenção da América por parte dos europeus significa que os conhecimentos dos ameríndios sobre o território foram ignorados pela cartografia europeia ou que eles foram privados de sua representação territorial e da autoridade que seus conhecimentos tinham sobre o espaço.,"Na análise contida no texto, a representação cartográfica da América foi marcada por"
"714ff44f-5e41-48c7-9dc1-e5390c658001",matematica-147-2017,Matemática e suas Tecnologias - QUESTÃO 147 - 2017,"{""a"": ""90° no sentido horário."", ""b"": ""135° no sentido horário."", ""c"": ""180° no sentido anti-horário."", ""d"": ""270° no sentido anti-horário."", ""e"": ""315° no sentido horário.""}",b,"A imagem apresentada na ﬁgura é uma cópia em preto e branco da tela quadrada intitulada O peixe, de Marcos Pinto, que foi colocada em uma parede para exposição e ﬁxada nos pontos A e B.<br />Por um problema na ﬁxação de um dos pontos, a tela se desprendeu, girando rente à parede. Após o giro, ela ﬁcou posicionada como ilustrado na ﬁgura, formando um ângulo de 45° com a linha do horizonte.<br /><img src='https://enemapi.erikna.com/images/2017/147.png' /><br />Para recolocar a tela na sua posição original, deve-se girá-la, rente à parede, no menor ângulo possível inferior a 360°. ","A forma de recolocar a tela na posição original, obedecendo ao que foi estabelecido, é girando-a em um ângulo de"
"716a23da-a711-476a-84a3-47de1b35dcb0",naturais-118-2022,Ciências Naturais e suas Tecnologias - QUESTÃO 118 - 2022,"{""a"": ""<img src='https://enemapi.erikna.com/images/2022/118a.png' />"", ""b"": ""<img src='https://enemapi.erikna.com/images/2022/118b.png' />"", ""c"": ""<img src='https://enemapi.erikna.com/images/2022/118c.png' />"", ""d"": ""<img src='https://enemapi.erikna.com/images/2022/118d.png' />"", ""e"": ""<img src='https://enemapi.erikna.com/images/2022/118e.png' />""}",d,"O ísico Hans C. Oersted observou que um fio transportando corrente elétrica produz um campo magnético. A presença do campo magnético oi verificada ao aproximar uma bússola de um fio conduzindo corrente elétrica. A figura ilustra um fio percorrido por uma corrente elétrica i, constante e com sentido para cima. Os pontos A, B e C estão num plano transversal e equidistantes do fio. Em cada ponto oi colocada uma bússola. <br /><img src='https://enemapi.erikna.com/images/2022/118.png' />","Considerando apenas o campo magnético por causa da corrente i, as respectivas configurações das bússolas nos pontos A, B e C serão"
"71a2f6d6-eeaa-4a88-a831-e6e56f7d329f",naturais-47-2015,Ciências Naturais e suas Tecnologias - QUESTÃO 47 - 2015,"{""a"": ""eutrofização."", ""b"": ""proliferação de algas."", ""c"": ""inibição da fotossíntese."", ""d"": ""fotodegradação da matéria orgânica. "", ""e"": ""aumento da quantidade de gases dissolvidos.""}",c,A indústria têxtil utiliza grande quantidade de corantes no processo de tingimento dos tecidos. O escurecimento das águas dos rios causado pelo despejo desses corantes pode desencadear uma série de problemas no ecossistema aquático.,"Considerando esse escurecimento das águas, o impacto negativo inicial que ocorre é o(a)"
"71ab7f47-f579-488d-96ed-662575e8eede",naturais-123-2022,Ciências Naturais e suas Tecnologias - QUESTÃO 123 - 2022,"{""a"": ""incineração do lixo orgânico."", ""b"": ""construção de rede de esgoto."", ""c"": ""uso de vermíugo pela população."", ""d"": ""controle das populações dos vetores."", ""e"": ""consumo de carnes vermelhas bem cozidas.""}",d,"De acordo com a Organização Mundial da Saúde, a filariose e a leishmaniose são consideradas doenças tropicais inecciosas e constituem uma preocupação para a saúde pública por ser alto o índice de mortalidade a elas associado.",Uma medida profilática comum a essas duas doenças é o(a)
"71b40f59-cfba-4aa5-81d4-ddf3987e9706",humanas-20-2013,Ciências Humanas e suas Tecnologias - QUESTÃO 20 - 2013,"{""a"": ""extinção dos partidos nanicos."", ""b"": ""retomada dos partidos estaduais."", ""c"": ""adoção do bipartidarismo regulado."", ""d"": ""superação do fisiologismo tradicional."", ""e"": ""valorização da representação parlamentar.""}",c,<img src='https://enemapi.erikna.com/images/2013/20.png' />,"A imagem foi publicada no jornal Correio da Manhã, no dia de Finados de 1965. Sua relação com os direitos políticos existentes no período revela a"
"71d36bc3-0c6b-4518-bb40-b3f774c88bc3",matematica-178-2019,Matemática e suas Tecnologias - Questão 178 - 2019,"{""a"": ""1,44."", ""b"": ""1,16."", ""c"": ""1,10."", ""d"": ""1,00."", ""e"": ""0,95.""}",d,"Uma construtora pretende conectar um reservatório central (Rc) em formato de um cilindro, com raio interno igual a 2 m e altura interna igual a 3,30 m, a quatro reservatórios cilíndricos auxiliares (R1, R2, R3 e R4), os quais possuem raios internos e alturas internas medindo 1,5 m.<br /><img src='https://enemapi.erikna.com/images/2019/178.png' /><br />As ligações entre o reservatório central e os auxiliares são feitas por canos cilíndricos com 0,10 m de diâmetro interno e 20 m de comprimento, conectados próximos às bases de cada reservatório. Na conexão de cada um desses canos com o reservatório central há registros que liberam ou interrompem o fluxo de água.<br />No momento em que o reservatório central está cheio e os auxiliares estão vazios, abrem-se os quatro registros e, após algum tempo, as alturas das colunas de água nos reservatórios se igualam, assim que cessa o fluxo de água entre eles, pelo princípio dos vasos comunicantes.","A medida, em metro, das alturas das colunas de água nos reservatórios auxiliares, após cessar o fluxo de água entre eles, é"
"71f54f13-d609-4042-a0a9-ed9e6fe990f7",humanas-18-2013,Ciências Humanas e suas Tecnologias - QUESTÃO 18 - 2013,"{""a"": ""A história e a natureza."", ""b"": ""O exotismo e as culturas."", ""c"": ""A sociedade e a economia."", ""d"": ""O comércio e o ambiente."", ""e"": ""A diversidade e a política.""}",b,"A África também já serviu como ponto de partida para comédias bem vulgares, mas de muito sucesso, como Um príncipe em Nova York e Ace Ventura: um maluco na África; em ambas, a África parece um lugar cheio de tribos doidas e rituais de desenho animado. A animação O rei Leão, da Disney, o mais bem-sucedido filme americano ambientado na África, não chegava a contar com elenco de seres humanos.","A produção cinematográfica referida no texto contribui para a constituição de uma memória sobre a África e seus habitantes. Essa memória enfatiza e negligencia, respectivamente, os seguintes aspectos do continente africano:"
"71f795a8-c985-446c-ab5b-1702c58bca2a",humanas-37-2013,Ciências Humanas e suas Tecnologias - QUESTÃO 37 - 2013,"{""a"": ""reforma e ampliação de aeroportos nas capitais dos estados."", ""b"": ""ampliação de estádios de futebol para a realização de eventos esportivos."", ""c"": ""construção de usinas hidrelétricas sobre os rios Tocantins, Xingu e Madeira."", ""d"": ""instalação de cabos para a formação de uma rede informatizada de comunicação."", ""e"": ""formação de uma infraestrutura de torres que permitem a comunicação móvel na região.""}",c,"Nos últimos decênios, o território conhece grandes mudanças em função de acréscimos técnicos que renovam a sua materialidade, como resultado e condição, ao mesmo tempo, dos processos econômicos e sociais em curso.","A partir da última década, verifica-se a ocorrência no Brasil de alterações significativas no território, ocasionando impactos sociais, culturais e econômicos sobre comunidades locais, e com maior intensidade, na Amazônia Legal, com a"
"7268af0a-6bb1-44f5-a00e-23f08e2e833c",matematica-146-2014,Matemática e suas Tecnologias - QUESTÃO 146 - 2014,"{""a"": ""14,4%"", ""b"": ""20,0%"", ""c"": ""32,0%"", ""d"": ""36,0%"", ""e"": ""64,0%""}",d,"Uma lata de tinta, com a forma de um paralelepípedo retangular reto, tem as dimensões, em centímetros, mostradas	na	figura.<br /><img src='https://enemapi.erikna.com/images/2014/146.png' /><br />Será produzida uma nova lata, com os mesmos formato e volume, de tal modo que as dimensões de sua base sejam 25% maiores que as da lata atual.","Para obter a altura da nova lata, a altura da lata atual deve ser reduzida em"
"7280b4d7-0ad2-40e1-a0bb-ffab4b8f7c3d",naturais-116-2022,Ciências Naturais e suas Tecnologias - QUESTÃO 116 - 2022,"{""a"": ""catalisador."", ""b"": ""oxidante."", ""c"": ""redutor."", ""d"": ""ácido."", ""e"": ""base.""}",b,"Durante o ano de 2020, impulsionado pela necessidade de respostas rápidas e eficientes para desinectar ambientes de possíveis contaminações com o SARS-CoV-2, causador da covid-19, diversas alternativas oram buscadas para os procedimentos de descontaminação de materiais e ambientes. Entre elas, o uso de ozônio em meio aquoso como agente sanitizante para pulverização em humanos e equipamentos de proteção em câmaras ou túneis, higienização de automóveis e de ambientes echados e descontaminação de trajes. No entanto, pouca atenção oi dada à toxicidade do ozônio, à ormação de subprodutos, ao nível de concentração segura e às precauções necessárias. ",O grande risco envolvido no emprego indiscriminado dessa substância deve-se à sua ação química como
"728d6219-1b92-432a-ac67-8e9d939af602",linguagens-113-2016,"Linguagens, Códigos e suas Tecnologias - QUESTÃO 113 - 2016","{""a"": ""comparar elementos opostos."", ""b"": ""relacionar informações gradativas."", ""c"": ""intensiﬁcar um problema conceitual."", ""d"": ""introduzir um argumento esclarecedor."", ""e"": ""assinalar uma consequência hipotética.""}",d,"Quem procura a essência de um conto no espaço que ﬁca entre a obra e seu autor comete um erro: é muito melhor procurar não no terreno que ﬁca entre o escritor e sua obra, mas justamente no terreno que ﬁca entre o texto e seu leitor.","A progressão temática de um texto pode ser estruturada por meio de diferentes recursos coesivos, entre os quais se destaca a pontuação. Nesse texto, o emprego dos dois pontos caracteriza uma operação textual realizada com a ﬁnalidade de"
"729b91b6-6c16-4623-ab03-c40392515b52",matematica-155-2018,Matemática e suas Tecnologias - QUESTÃO 155 - 2018,"{""a"": ""retângulo escaleno."", ""b"": ""acutângulo escaleno."", ""c"": ""acutângulo isósceles."", ""d"": ""obtusângulo escaleno."", ""e"": ""obtusângulo isósceles.""}",e,"O remo de assento deslizante é um esporte que faz uso de um barco e dois remos do mesmo tamanho.<br /><img src='https://enemapi.erikna.com/images/2018/155.png' /><br />A figura mostra uma das posições de uma técnica chamada afastamento.<br />Nessa posição, os dois remos se encontram no ponto <br />A e suas outras extremidades estão indicadas pelos pontos B e C. Esses três pontos formam um triângulo ABC cujo ângulo BÂC tem medida de 170°.","O tipo de triângulo com vértices nos pontos A, B e C, no momento em que o remador está nessa posição, é"
"72d9bdbf-6986-49e0-8553-def5d18d0eb8",naturais-47-2016,Ciências Naturais e suas Tecnologias - QUESTÃO 47 - 2016,"{""a"": ""0"", ""b"": ""1,18"", ""c"": ""116,96"", ""d"": ""816,96"", ""e"": ""13 183,04""}",c,"A usina de Itaipu é uma das maiores hidrelétricas do mundo em geração de energia. Com 20 unidades geradoras e 14 000 MW de potência total instalada, apresenta uma queda de 118,4 m e vazão nominal de 690 m3/s por unidade geradora. O cálculo da potência teórica leva em conta a altura da massa de água represada pela barragem, a gravidade local (10 m/s2) e a densidade da água (1 000 kg/m3). A diferença entre a potência teórica e a instalada é a potência não aproveitada.","Qual é a potência, em MW, não aproveitada em cada unidade geradora de Itaipu?"
"72e0dd47-fc6a-4f6c-a3c3-97c4c408ad56",naturais-86-2016,Ciências Naturais e suas Tecnologias - QUESTÃO 86 - 2016,"{""a"": ""I e III"", ""b"": ""I e V"", ""c"": ""II e III"", ""d"": ""II e IV"", ""e"": ""II e V""}",a,"Um experimento para comprovar a natureza ondulatória da radiação de micro-ondas foi realizado da seguinte forma: anotou-se a frequência de operação de um forno de micro-ondas e, em seguida, retirou-se sua plataforma giratória. No seu lugar, colocou-se uma travessa refratária com uma camada grossa de manteiga. Depois disso, o forno foi ligado por alguns segundos. Ao se retirar a travessa refratária do forno, observou-se que havia três pontos de manteiga derretida alinhados sobre toda a travessa. Parte da onda estacionária gerada no interior do forno é ilustrada na ﬁgura.<br /><img src='https://enemapi.erikna.com/images/2016/86.png' />","De acordo com a ﬁgura, que posições correspondem a dois pontos consecutivos da manteiga derretida?"
"72eb155c-5945-4db1-83d1-460d7f8cd42e",linguagens-30-2020,"Linguagens, Códigos e suas Tecnologias - Questão 30 - 2020","{""a"": "" silêncio imposto às mulheres, que não podem denunciar o assédio sofrido."", ""b"": "" metáfora de que as mulheres precisam defender-se do assédio masculino."", ""c"": "" constrangimento pelo qual passam as mulheres e sua tentativa de esconderem-se."", ""d"": "" necessidade que as mulheres têm de passarem despercebidas para evitar o assédio."", ""e"": "" incapacidade de as mulheres protegerem-se da agressão verbal dos assediadores.""}",b,<img src='https://enemapi.erikna.com/images/2020/30.png' />,Essa campanha de conscientização sobre o assédio sofrido pelas mulheres nas ruas constrói-se pela combinação da linguagem verbal e não verbal. A imagem da mulher com o nariz e a boca cobertos por um lenço é a representação não verbal do(a)
"730ca309-d1e8-405e-9634-40db7e74aab6",humanas-89-2018,Ciências Humanas e suas Tecnologias - QUESTÃO 89 - 2018,"{""a"": ""conclusão operacional obtida por lógica dedutiva."", ""b"": ""visão de mundo marcada por preconceitos morais."", ""c"": ""hábito social condicionado pela religiosidade popular."", ""d"": ""conhecimento empírico apropriado pelo senso comum."", ""e"": ""padrão de preservação construído por experimentação dirigida.""}",d,"No início da década de 1990, dois biólogos importantes, Redford e Robinson, produziram um modelo largamente aceito de “produção sustentável” que previa quantos indivíduos de cada espécie poderiam ser caçados de forma sustentável baseado nas suas taxas de reprodução. Os seringueiros do Alto Juruá tinham um modelo diferente: a quem lhes afirmava que estavam caçando acima do sustentável (dentro do modelo), eles diziam que não, que o nível da caça dependia da existência de áreas de refúgio em que ninguém caçava. Ora, esse acabou sendo o modelo batizado de “fonte-ralo” proposto dez anos após o primeiro por Novaro, Bodmer e o próprio Redford e que suplantou o modelo anterior.","No contexto da produção científica, a necessidade de reconstrução desse modelo, conforme exposto no texto, foi determinada pelo confronto com um(a)"
"7324803b-03d8-47bb-ab6e-1ed286347905",linguagens-32-2022,"Linguagens, Códigos e suas Tecnologias - QUESTÃO 32 - 2022","{""a"": ""propor ações especícas para cada etapa da infância."", ""b"": ""estabelecer regras que devem ser seguidas à risca."", ""c"": ""explicar os efeitos do acesso precoce à internet."", ""d"": ""determinar a incorporação de rituais à educação dos lhos."", ""e"": ""educar com base em um conjunto de estratégias formativas.""}",a,<img:,O texto sobre os chamados nativos digitais traz informações com a função de
"732a3687-ad1a-4e40-8d06-6da0f42a8ac5",matematica-155-2015,Matemática e suas Tecnologias - QUESTÃO 155 - 2015,"{""a"": ""240,40"", ""b"": ""548,11"", ""c"": ""1 723,67"", ""d"": ""4 026,70"", ""e"": ""5 216,68""}",e,"Segundo dados apurados no Censo 2010, para uma população de 101,8 milhões de brasileiros com 10 anos ou mais de idade e que teve algum tipo de rendimento em 2010, a renda média mensal apurada foi de R$ 1 202,00. A soma dos rendimentos mensais dos 10% mais pobres correspondeu a apenas 1,1% do total de rendimentos dessa população considerada, enquanto que a soma dos rendimentos mensais dos 10% mais ricos correspondeu a 44,5% desse total.","Qual foi a diferença, em reais, entre a renda média mensal de um brasileiro que estava na faixa dos 10% mais ricos e de um brasileiro que estava na faixa dos 10% mais pobres?"
"73477881-c4e4-4dd0-ae0c-1f99324003ed",naturais-84-2016,Ciências Naturais e suas Tecnologias - QUESTÃO 84 - 2016,"{""a"": ""mais rapidamente na bandeja de alumínio, pois ela tem uma maior condutividade térmica que a de plástico."", ""b"": ""mais rapidamente na bandeja de plástico, pois ela tem inicialmente uma temperatura mais alta que a de alumínio."", ""c"": ""mais rapidamente na bandeja de plástico, pois ela tem uma maior capacidade térmica que a de alumínio."", ""d"": ""mais rapidamente na bandeja de alumínio, pois ela tem um calor especíﬁco menor que a de plástico."", ""e"": ""com a mesma rapidez nas duas bandejas, pois apresentarão a mesma variação de temperatura.""}",a,"Num experimento, um professor deixa duas bandejas de mesma massa, uma de plástico e outra de alumínio, sobre a mesa do laboratório. Após algumas horas, ele pede aos alunos que avaliem a temperatura das duas bandejas, usando para isso o tato. Seus alunos aﬁrmam, categoricamente, que a bandeja de alumínio encontra-se numa temperatura mais baixa. Intrigado, ele propõe uma segunda atividade, em que coloca um cubo de gelo sobre cada uma das bandejas, que estão em equilíbrio térmico com o ambiente, e os questiona em qual delas a taxa de derretimento do gelo será maior.",O aluno que responder corretamente ao questionamento do professor dirá que o derretimento ocorrerá
"7355d9d4-b097-421a-b368-04b390c82409",naturais-79-2013,Ciências Naturais e suas Tecnologias - QUESTÃO 79 - 2013,"{""a"": ""o fluido elétrico se desloca no circuito."", ""b"": ""as cargas negativas móveis atravessam o circuito."", ""c"": ""a bateria libera cargas móveis para o filamento da lâmpada."", ""d"": ""o campo elétrico se estabelece em todos os pontos do circuito."", ""e"": ""as cargas positivas e negativas se chocam no filamento da lâmpada.""}",d,"Um circuito em série é formado por uma pilha, uma lâmpada incandescente e uma chave interruptora. Ao se ligar a chave, a lâmpada acende quase instantaneamente, irradiando calor e luz. Popularmente, associa-se o fenômeno da irradiação de energia a um desgaste da corrente elétrica, ao atravessar o filamento da lâmpada, e à rapidez com que a lâmpada começa a brilhar. Essa explicação está em desacordo com o modelo clássico de corrente.","De acordo com o modelo mencionado, o fato de a lâmpada acender quase instantaneamente está relacionado à rapidez com que"
"73720b71-0953-4ceb-a3aa-18e302805dc5",linguagens-19-2019,"Linguagens, Códigos e suas Tecnologias - Questão 19 - 2019","{""a"": ""interferência das novas tecnologias na comunicação entre pais e filhos."", ""b"": ""desatenção dos pais em relação ao comportamento dos filhos na internet."", ""c"": ""distanciamento na relação entre pais e filhos provocado pelo uso das redes sociais."", ""d"": ""fortalecimento das redes de relações decorrente da troca de experiências entre as famílias."", ""e"": ""desrespeito à intimidade das crianças cujas imagens têm sido divulgadas nas redes sociais.""}",e,"Expostos na web desde a gravidez<br />Mais da metade das mães e um terço dos pais ouvidos em uma pesquisa sobre compartilhamento paterno em mídias sociais discutem nas redes sociais sobre a educação dos filhos. Muitos são pais e mães de primeira viagem, frutos da geração Y (que nasceu junto com a internet) e usam esses canais para saberem que não estão sozinhos na empreitada de educar uma criança. Há, contudo, um risco no modo como as pessoas estão compartilhando essas experiências. É a chamada exposição parental exagerada, alertam os pesquisadores.<br />De acordo com os especialistas no assunto, se você compartilha uma foto ou vídeo do seu filho pequeno fazendo algo ridículo, por achar engraçadinho, quando a criança tiver seus 11, 12 anos, pode se sentir constrangida. A autoconsciência vem com a idade.<br />A exibição da privacidade dos filhos começa a assumir uma característica de linha do tempo e eles não participaram da aprovação ou recusa quanto à veiculação desses conteúdos. Assim, quando a criança cresce, sua privacidade pode já estar violada.","Sobre o compartilhamento parental excessivo em mídias sociais, o texto destaca como impacto o(a)"
"73841847-c74d-431f-885a-82706a1499d3",linguagens-08-2019,"Linguagens, Códigos e suas Tecnologias - Questão 08 - 2019","{""a"": ""restringir a investigação, deixando-a sob a responsabilidade do autor da carta."", ""b"": ""refutar possíveis causas da morte do cavalheiro, auxiliando na investigação."", ""c"": ""identificar o local da cena do crime, localizando-o no Jardim Lauriston."", ""d"": ""introduzir o destinatário da carta, caracterizando sua personalidade."", ""e"": ""apresentar o vigia, incluindo-o entre os suspeitos do assassinato.""}",b,"Meu caro Sherlock Holmes, algo horrível aconteceu às três da manhã no Jardim Lauriston. Nosso homem que estava na vigia viu uma luz às duas da manhã saindo de uma casa vazia. Quando se aproximou, encontrou a porta aberta e, na sala da frente, o corpo de um cavalheiro bem vestido. Os cartões que estavam em seu bolso tinham o nome de Enoch J. Drebber, Cleveland, Ohio, EUA. Não houve assalto e nosso homem não conseguiu encontrar algo que indicasse como ele morreu. Não havia marcas de sangue, nem feridas nele. Não sabemos como ele entrou na casa vazia. Na verdade, todo assunto é um quebra-cabeça sem fim. Se puder vir até a casa seria ótimo, se não, eu lhe conto os detalhes e gostaria muito de saber sua opinião. Atenciosamente, Tobias Gregson.","Considerando o objetivo da carta de Tobias Gregson, a sequência de enunciados negativos presente nesse texto tem a função de"
"73881ec9-8c7f-4c7b-b6fb-b294bd9b4787",humanas-80-2020,Ciências Humanas e suas Tecnologias - Questão 80 - 2020,"{""a"": "" crescimento econômico e migração de trabalhadores."", ""b"": "" produção de borracha e escassez de recursos naturais."", ""c"": "" reivindicação de terra e preservação de mata nativa."", ""d"": "" incentivo governamental e conservação de territórios."", ""e"": "" modernização de plantio e comércio de látex.""}",c,"Os seringueiros amazônicos eram invisíveis no cenário nacional nos anos 1970. Começaram a se articular como um movimento agrário no início dos anos 1980, e na década seguinte conseguiram reconhecimento nacional, obtendo a implantação das primeiras reservas extrativas após o assassinato de Chico Mendes. Assim, em vinte anos, os camponeses da floresta passaram da invisibilidade à posição de paradigma de desenvolvimento sustentável com participação popular.","De acordo com o texto, a visibilidade dos seringueiros amazônicos foi estabelecida pela relação entre"
"73961ba9-1a65-4162-8f34-07fdc98a9581",matematica-158-2018,Matemática e suas Tecnologias - QUESTÃO 158 - 2018,"{""a"": ""36"", ""b"": ""33"", ""c"": ""27"", ""d"": ""24"", ""e"": ""21""}",b,"Um produtor de milho utiliza uma área de 160 hectares para as suas atividades agrícolas. Essa área é dividida em duas partes: uma de 40 hectares, com maior produtividade, e outra, de 120 hectares, com menor produtividade.  A produtividade é dada pela razão entre a produção, em tonelada, e a área cultivada. Sabe-se que a área de  40 hectares tem produtividade igual a 2,5 vezes à da outra. Esse fazendeiro pretende aumentar sua produção total em 15%, aumentando o tamanho da sua propriedade. Para tanto, pretende comprar uma parte de uma fazenda vizinha, que possui a mesma produtividade da parte de 120 hectares de suas terras.","Qual é a área mínima, em hectare, que o produtor precisará comprar?"
"73a1b3a6-418f-4eb6-b77f-fffc8e162d96",naturais-92-2022,Ciências Naturais e suas Tecnologias - QUESTÃO 92 - 2022,"{""a"": ""A orça é maior na colisão com a barreira de pneus, e a energia dissipada é maior na colisão com a barreira de blocos."", ""b"": ""A orça é maior na colisão com a barreira de blocos, e a energia dissipada é maior na colisão com a barreira de pneus."", ""c"": ""A orça é maior na colisão com a barreira de blocos, e a energia dissipada é a mesma nas duas situações."", ""d"": ""A orça é maior na colisão com a barreira de pneus, e a energia dissipada é maior na colisão com a barreira de pneus."", ""e"": ""A orça é maior na colisão com a barreira de blocos, e a energia dissipada é maior na colisão com a barreira de blocos.""}",a,"Em um autódromo, os carros podem derrapar em uma curva e bater na parede de proteção. Para diminuir o impacto de uma batida, pode-se colocar na parede uma barreira de pneus, isso az com que a colisão seja mais demorada e o carro retorne com velocidade reduzida. Outra opção é colocar uma barreira de blocos de um material que se deorma, tornando-a tão demorada quanto a colisão com os pneus, mas que não permite a volta do carro após a colisão. ","Comparando as duas situações, como ficam a força média exercida sobre o carro e a energia mecânica dissipada?"
"73df703d-ba29-46a4-81f0-56b05b89a086",linguagens-122-2012,"Linguagens, Códigos e suas Tecnologias - QUESTÃO 122  - 2012","{""a"": ""entende a necessidade de todo poeta ter voz de oratórios perdidos."", ""b"": ""elege-o como pastor a fim de ser guiado para a salvação divina."", ""c"": ""valoriza nos percursos do pastor a conexão entre as ruínas e a tradição."", ""d"": ""necessita de um guia para a descoberta das coisas da natureza."", ""e"": ""acompanha-o na opção pela insignificância das coisas.""}",e,"Pote Cru é meu pastor. Ele me guiará. Ele está comprometido de monge. De tarde deambula no azedal entre torsos de cachorro, trampas, trapos, panos de regra, couros, de rato ao podre, vísceras de piranhas, baratas albinas, dálias secas, vergalhos de lagartos, linguetas de sapatos, aranhas dependuradas em gotas de orvalho etc. etc. Pote Cru, ele dormia nas ruínas de um convento Foi encontrado em osso. Ele tinha uma voz de oratórios perdidos.","Ao estabelecer uma relação com o texto bíblico nesse poema, o eu lírico identifica-se com Pote Cru porque"
"73ff1300-1bc0-4aca-a0ce-e3cb4c12f1fa",matematica-179-2012,Matemática e suas Tecnologias - QUESTÃO 179  - 2012,"{""a"": ""<img src='https://enemapi.erikna.com/images/2012/179a.png' />"", ""b"": ""<img src='https://enemapi.erikna.com/images/2012/179b.png' />"", ""c"": ""<img src='https://enemapi.erikna.com/images/2012/179c.png' />"", ""d"": ""<img src='https://enemapi.erikna.com/images/2012/179d.png' />"", ""e"": ""<img src='https://enemapi.erikna.com/images/2012/179e.png' />""}",d,"Existem no mercado chuveiros elétricos de diferentes potências, que representam consumos e custos diversos. A potência (P) de um chuveiro elétrico é dada pelo produto entre sua resistência elétrica (R) e o quadrado da corrente elétrica (i) que por ele circula. O consumo de energia elétrica (E), por sua vez, é diretamente proporcional à potência do aparelho.","Considerando as características apresentadas, qual dos gráficos a seguir representa a relação entre a energia consumida (E) por um chuveiro elétrico e a corrente elétrica (i) que circula por ele?"
